endTime,artistName,trackName,msPlayed,track_uri
2020-12-22 01:43,Set It Off,Wolf in Sheep's Clothing,187880,spotify:track:4WXFDVe299Po8ih6Np54n2
2020-12-22 01:43,dodie,Would You Be So Kind,789,spotify:track:3ZiuxcBeRanTjfHzVBuuQe
2020-12-22 01:43,Paramore,Still into You,10870,spotify:track:1yjY7rpaAQvKwpdUliHx0d
2020-12-22 01:43,The Summer Set,Figure Me Out,3459,spotify:track:2ZPzNY7eheDHSO4ZpK4tSg
2020-12-22 01:46,AJR,Growing Old on Bleecker Street,203093,spotify:track:3n622hniaMFIJ6Dbf6B1WS
2020-12-22 01:49,AJR,Bummerland,1486,spotify:track:1N2gWqKHFtPSZ0zgoCr8WK
2020-12-22 01:49,AJR,Overture,175553,spotify:track:4NgsFDgvexIMJdvLsKKXeB
2020-12-22 01:52,AJR,Dear Winter,168125,spotify:track:4Dd0v2LBhMpqOwhmeU4yBJ
2020-12-22 01:56,AJR,Weak - DJ Mike D Remix,200805,
2020-12-22 01:56,AJR,Turning Out Pt. ii,15264,spotify:track:5MKfN1QC8ZWKeQGDFJSxaq
2020-12-22 02:00,AJR,Birthday Party,223947,spotify:track:7hBRNyuEkGR4qj5nTDGTry
2020-12-22 02:02,AJR,Sober Up (feat. Rivers Cuomo) - Party Pupils Remix,124014,
2020-12-22 02:02,Nick Phoenix,Icarus,4133,spotify:track:5LPtXzKDNo195v9ijMEli6
2020-12-22 02:07,Two Steps from Hell,Star Sky,330579,spotify:track:06AMpcajziFnEKniV25fiU
2020-12-22 02:11,League of Legends,Legends Never Die,235000,spotify:track:1FpVJ7HpZInE2GvhVE2TwT
2020-12-22 02:15,Iván Torrent,Remember Me (feat. Roger Berruezo),224581,spotify:track:46UjKVKpPK4HyxkIEqQjFG
2020-12-22 02:16,John Powell,Where No One Goes,37428,spotify:track:4FU3ZPmRf63ps3nV1d7qE8
2020-12-22 02:18,Two Steps from Hell,Rising Force (Choir),111059,spotify:track:6ZlfEqYdCUrusK0eYo8ICe
2020-12-22 02:20,Two Steps from Hell,Am I Not Human (No Synths),170313,spotify:track:7xKsz7BWDGubtDV4dt2xEB
2020-12-22 02:22,Two Steps from Hell,Bottomless Pit of Torment,1056,spotify:track:2zRswR61Udrewb5sSfU9rm
2020-12-22 02:22,Two Steps from Hell,Forsaken,174,spotify:track:3lpvdeXR7N96YwCsMgEyoD
2020-12-22 02:22,Two Steps from Hell,Morningstar,893,spotify:track:6pAZpL7zrKd0vjl1vW6a1G
2020-12-22 02:22,Two Steps from Hell,Smell of Victory (Choir),71127,spotify:track:1HAbLBvtbuTv0Ch6z7pJrX
2020-12-22 02:25,Two Steps from Hell,Outpost,178137,spotify:track:5t19YZODr3hrz0945Po1dc
2020-12-22 02:29,Two Steps from Hell,Breath of Cold Air,263558,spotify:track:7nkXmjCrXlcdm3i98Lfhwl
2020-12-22 02:32,Two Steps from Hell,Cannon in D Minor (Orchestral),187636,spotify:track:0UNV1IfJKKx39l5YDQDBxH
2020-12-22 02:33,Two Steps from Hell,Death Came Early That Year,58998,spotify:track:5qbWU0ueSJ8tjVf479hiOi
2020-12-22 02:35,Two Steps from Hell,Northern Pastures,130865,spotify:track:0KMcHh8Npw6a3atnnHoYXK
2020-12-22 02:39,Two Steps from Hell,Aeterna (No Choir),239999,spotify:track:67kp4y3pXKpzKz3DtvlSl7
2020-12-22 02:43,Thomas Bergersen,Winterspell,200392,spotify:track:5n4dHCWjvGJtuFSZIyeqWp
2020-12-22 02:46,Two Steps from Hell,The Last Stand (Instrumental),173183,spotify:track:6lJhJNc6xXc6GVTLsSXJas
2020-12-22 02:49,Two Steps from Hell,Downstream,216746,spotify:track:4JEBpiw7O363Odqjajfj5F
2020-12-22 02:53,Two Steps from Hell,A Hole in the Sun,214634,spotify:track:0wTfiqJ7Jk2kWzdmIF2Dd7
2020-12-22 02:54,Two Steps from Hell,Tears,55059,spotify:track:3n38dkct9BvgYKmu4QB78e
2020-12-22 02:54,Two Steps from Hell,Entombed,24311,spotify:track:5VYf6AaO1kxKld6FV1YngD
2020-12-22 02:58,Two Steps from Hell,Shaken Not Stirred,200401,spotify:track:4jhsUmlCPWUjDODQaKxpFB
2020-12-22 03:00,Two Steps from Hell,Magic of Love (Epic Version),139533,spotify:track:19inEirgG9uA2AZ43p5oET
2020-12-22 03:03,Nick Phoenix,Rune (Uncompressed Mix),213760,spotify:track:58KgD7VjazLHEaLYrlgy8M
2020-12-22 03:05,Two Steps from Hell,Fire Mountain,119428,spotify:track:3TosqIHIt17ZpzqKtmMwCp
2020-12-22 03:07,Two Steps from Hell,Broken Hearts,64877,spotify:track:2uqSggRueTTTKjmfG0yZVB
2020-12-22 03:08,Two Steps from Hell,Heart of Courage (No Choir),117661,spotify:track:2krUWDNZUuYighZbiTM8FK
2020-12-22 03:10,Two Steps from Hell,Decimator,114012,spotify:track:51JuPUOyboGiJMhZibra2N
2020-12-22 03:13,Nick Phoenix,The Ancients,178786,spotify:track:7JPNu61W0Y1SPBBCI5sOCt
2020-12-22 03:17,Nick Phoenix,Oracle,231826,spotify:track:4mhVJauYmSauxgZHSLvP2m
2020-12-22 14:32,Simon & Garfunkel,Bridge Over Troubled Water,293120,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
2020-12-23 04:19,Jon Bellion,Morning In America,8394,spotify:track:2JXNOtb0ANe6MzgRYDQG2J
2020-12-23 04:23,Andy Black,We Don't Have To Dance,4362,spotify:track:13b32GfUIo3BV93C8KtEdj
2020-12-23 04:23,Fall Out Boy,Save Rock And Roll,281080,spotify:track:0XJDfLHO7C6b0GpjeB5mpu
2020-12-23 04:23,Fall Out Boy,The Kids Aren't Alright,1543,spotify:track:3x7NGlfDKQYN2wnwEnL7r9
2020-12-23 04:23,Paramore,Still into You,990,spotify:track:1yjY7rpaAQvKwpdUliHx0d
2020-12-23 04:23,Parachute,Forever And Always,821,spotify:track:3NCg46FWgnANZc9HQHQOQR
2020-12-23 04:27,Mayday Parade,Somebody That I Used To Know,205265,spotify:track:6JBX1drGsMrTE8JrAYYoou
2020-12-23 04:30,The Summer Set,Figure Me Out,197185,spotify:track:2ZPzNY7eheDHSO4ZpK4tSg
2020-12-23 04:33,Set It Off,Wolf in Sheep's Clothing,187880,spotify:track:4WXFDVe299Po8ih6Np54n2
2020-12-23 04:37,Every Avenue,Tell Me I'm A Wreck,219973,spotify:track:203zTFd1zbfG0fiOG9OREv
2020-12-23 04:40,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,spotify:track:7s0lDK7y3XLmI7tcsRAbW0
2020-12-23 04:44,Forever The Sickest Kids,Nikki,224352,spotify:track:2xu7bTUyvvJMBMi6JXvWAZ
2020-12-23 04:48,Parachute,Kiss Me Slowly,12779,spotify:track:72R0X0h8YaxYNpegeoOl0M
2020-12-23 04:48,Panic! At The Disco,This Is Gospel,1384,spotify:track:3yZQk5PC52CCmT4ZaTIKvv
2020-12-23 04:48,Marianas Trench,Who Do You Love,232099,spotify:track:5KAgd2yW7tktrKDsJhO9Fr
2020-12-23 04:51,Fall Out Boy,Alone Together,203408,spotify:track:5MsZIaCYY6Tsdph0LiB0hE
2020-12-23 04:52,Neon Trees,Songs I Can't Listen To,36364,spotify:track:1WMBlpjhd3AUQiNfJOzfIl
2020-12-23 05:04,blink-182,All The Small Things,108129,spotify:track:2m1hi0nfMR9vdGC8UcrnwU
2020-12-23 07:02,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-23 07:24,CORPSE,E-GIRLS ARE RUINING MY LIFE!,10382,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve
2020-12-23 15:05,Two Steps from Hell,He Who Brings the Night (Instrumental),62491,spotify:track:5ZSJUVtEyEMFWePwLwLtlH
2020-12-23 23:26,Avenged Sevenfold,Dear God,393480,spotify:track:2FML7gk7ac6quGFIjvkDb3
2020-12-23 23:30,Fall Out Boy,The Kids Aren't Alright,260900,spotify:track:3x7NGlfDKQYN2wnwEnL7r9
2020-12-23 23:34,Paramore,Still into You,216013,spotify:track:1yjY7rpaAQvKwpdUliHx0d
2020-12-23 23:38,Don McLean,Vincent,243485,spotify:track:0VNzEY1G4GLqcNx5qaaTl6
2020-12-23 23:40,The Lumineers,Patience,95987,spotify:track:5ONbCAFFnAJ0YGClEeddcU
2020-12-23 23:45,Two Steps from Hell,Star Sky,330560,spotify:track:06AMpcajziFnEKniV25fiU
2020-12-23 23:48,Rixton,Hotel Ceiling,190706,spotify:track:2s5B2qJSK8kbFyFRiRq06b
2020-12-23 23:52,Set It Off,Wolf in Sheep's Clothing,187880,spotify:track:4WXFDVe299Po8ih6Np54n2
2020-12-23 23:55,Sheppard,The Best Is Yet To Come,23,spotify:track:3Cmk8tpw16p5KKnvN1HTgB
2020-12-23 23:55,League of Legends,Legends Never Die,19449,spotify:track:1FpVJ7HpZInE2GvhVE2TwT
2020-12-23 23:55,Iván Torrent,Remember Me (feat. Roger Berruezo),7653,spotify:track:46UjKVKpPK4HyxkIEqQjFG
2020-12-23 23:55,blink-182,All The Small Things,0,spotify:track:2m1hi0nfMR9vdGC8UcrnwU
2020-12-23 23:55,DNCE,Truthfully,46,spotify:track:2lBqyCeue1bCd6HCZtKXHu
2020-12-23 23:55,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",3578,
2020-12-23 23:55,Why Don't We,8 Letters,190026,spotify:track:4zRZAmBQP8vhNPf9i9opXt
2020-12-23 23:59,The Vamps,Million Words,222479,spotify:track:2ZW2EGOOGV2voXGLkNU42Z
2020-12-24 00:02,G.R.L.,Ugly Heart,199580,spotify:track:3qqho4PnTn3zlMPBzWhFFD
2020-12-24 00:06,Louis Tomlinson,Two of Us,217851,spotify:track:1eqwjXdMTed8Pz3PLNcHe9
2020-12-24 01:05,Shawn Mendes,Imagination,8068,spotify:track:21TcDbGosp7w9YhTjOszgA
2020-12-24 15:33,Twenty One Pilots,Level of Concern,200060,spotify:track:6xZ4Q2k2ompmDppyeESIY8
2020-12-24 16:26,Simon & Garfunkel,Bridge Over Troubled Water,293120,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
2020-12-25 08:22,Damon Daunno,People Will Say We're In Love,440,spotify:track:5dVvuPaJsxnCHUEzfM4Z6P
2020-12-25 08:26,Damon Daunno,"Opening – Oh, What A Beautiful Mornin’",216853,spotify:track:75XHdwls0rIIqCWSKaAiAw
2020-12-25 08:29,Two Steps from Hell,Nightwood,5623,spotify:track:0006Rv1e2Xfh6QooyKJqKS
2020-12-25 08:30,Ali Stroker,I Cain’t Say No,238423,spotify:track:3TKMuxhbBvGBeO8wyKAPzs
2020-12-25 08:33,Rebecca Naomi Jones,Many A New Day,189133,spotify:track:4aHgnvwOKtKcE7VQlYjA1r
2020-12-25 08:36,Will Brill,It’s A Scandal! It’s A Outrage!,171411,spotify:track:7jaJ6xnPv6CjOjsCisZoEE
2020-12-25 08:39,Mitch Tebo,The Farmer And The Cowman,202186,spotify:track:6YT01hdOZHKC9UKW0RMwmm
2020-12-25 08:41,James Davis,Kansas City,122695,spotify:track:1W7PIuYJkEmIdWF14vZIZW
2020-12-25 08:42,Rebecca Naomi Jones,Laurey's Entrance,37106,spotify:track:6O3fvcv0Lc8xiSRZP14AAq
2020-12-25 08:45,Damon Daunno,The Surrey With The Fringe On Top,189513,spotify:track:4MFrUwl3OAzGAuureHK4cM
2020-12-25 08:47,Damon Daunno,People Will Say We're In Love - Reprise,114522,spotify:track:2kHInBdjsooVQ6BoA7KO5G
2020-12-25 08:55,Patrick Vaill,Lonely Room,1957,spotify:track:5vtzs0BHkPsNSkVMtuOWm9
2020-12-25 09:01,Carousel - 1993 London Cast,If I Loved You,366956,
2020-12-25 09:01,Carousel - 1993 London Cast,Mister Snow,5770,
2020-12-25 09:15,Carousel - 1993 London Cast,You'll Never Walk Alone,234040,
2020-12-25 09:17,Marcus Mumford,You'll Never Walk Alone,134240,
2020-12-25 09:31,Josh Groban,"You'll Never Walk Alone (from ""Carousel"")",232840,
2020-12-27 07:51,Christine Baranski,We Both Reached For The Gun,5896,spotify:track:2L7E2IsUbGiGqT9aSehkID
2020-12-27 07:51,Danny Elfman,After Midnight,149101,spotify:track:52n9NaYk0ImCLcCEgZzfTq
2020-12-27 07:57,Catherine Zeta-Jones,Overture/And All That Jazz,363949,spotify:track:3cGmUgp7hF5Eb8NyuEmtCA
2020-12-27 08:01,Renée Zellweger,Funny Honey,219057,spotify:track:5uryqFuYGHHMkEFQGHoCsU
2020-12-27 08:04,Anastacia,Love Is a Crime,199460,spotify:track:0T22mNyEqWJtxZeup7b82W
2020-12-27 08:08,Christine Baranski,We Both Reached For The Gun,237818,spotify:track:2L7E2IsUbGiGqT9aSehkID
2020-12-27 08:16,Catherine Zeta-Jones,Cell Block Tango,442713,spotify:track:28Tmk14BdrfaV2YzxpB35c
2020-12-27 09:04,Richard Gere,Razzle Dazzle,76307,spotify:track:7I1YWLvttmgQK2xsOeNjbz
2020-12-28 11:50,Sleeping At Last,Turning Page,252588,spotify:track:2kfGoV9a5dbSKCNmUWH2ZF
2020-12-28 11:50,Christina Perri,arms,8208,spotify:track:5u0YB9bpmgEPS2bPhwfRFV
2020-12-28 11:54,League of Legends,Legends Never Die,12829,spotify:track:1FpVJ7HpZInE2GvhVE2TwT
2020-12-28 11:54,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-28 11:57,LilyPichu,dreamy nightmares,196084,spotify:track:4mv73E1w1F9bJtzPCExnkU
2020-12-28 11:58,Hikaru Station,Bishounen - Acoustic Version,12620,spotify:track:0zQXMq260XraZSdrReknKx
2020-12-28 12:02,Hikaru Station,Bishounen - Acoustic Version,5851,spotify:track:0zQXMq260XraZSdrReknKx
2020-12-28 12:02,Natsumiii,Dreamy Night,265218,spotify:track:3iQy18e7z2KA8eFN4QlEVj
2020-12-28 12:05,LilyPichu,comfy vibes,193601,spotify:track:4WR8G8LZgKiL5VegYuAl08
2020-12-28 12:08,LilyPichu,these days it's hard to find the words,168000,spotify:track:4eO2k6hVljgRNs61OcRV7g
2020-12-28 12:10,LilyPichu,consolation,112361,spotify:track:5nApFSNFzYN6dqZrfQWvq0
2020-12-28 12:13,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,190580,spotify:track:6gDeSAEci73xkK107b4oP9
2020-12-28 12:13,LilyPichu,dreamy nightmares,13255,spotify:track:4mv73E1w1F9bJtzPCExnkU
2020-12-28 12:17,LilyPichu,walking with you,190912,spotify:track:079tYJiB4uxWXzEhRiuyd0
2020-12-28 12:18,LilyPichu,foreverland,83070,spotify:track:5j8CJsWBVTKC0I1etHa08Y
2020-12-28 12:22,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-28 12:48,LilyPichu,a stormy night,18111,spotify:track:7u83tMqc2n4L1FuShWTqGH
2020-12-28 12:51,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,190580,spotify:track:6gDeSAEci73xkK107b4oP9
2020-12-28 12:51,LilyPichu,unknown waters,1366,spotify:track:4zianRBTJuEAAYXzC8wj0A
2020-12-28 12:54,LilyPichu,sunshine & butterflies,184990,spotify:track:3zTb3opZqGCsJhtb4deBTs
2020-12-28 12:56,LilyPichu,consolation,112361,spotify:track:5nApFSNFzYN6dqZrfQWvq0
2020-12-28 12:56,LilyPichu,comfy vibes,16847,spotify:track:4WR8G8LZgKiL5VegYuAl08
2020-12-28 13:00,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-28 13:00,LilyPichu,thoughts,6105,spotify:track:44VNAfLmLOw62iNe7YLwY7
2020-12-28 13:01,Zendaya,Something To Dance For,2600,spotify:track:0WcBvAA59kSYFHeqy0fpZp
2020-12-28 13:05,Ariana Grande,Come So Far (Got So Far to Go),28076,spotify:track:3AnUQdCODwx2LzDw86WUFk
2020-12-28 13:05,Nikki Blonsky,I Can Hear The Bells,254346,spotify:track:3jdbqyM826PXNm7onNtgMj
2020-12-28 13:06,Matilda the Musical Original Cast,Naughty,51652,spotify:track:64DXFDl2A6ObNy7iXFlZzZ
2020-12-28 13:09,Jennifer Hudson,I Know Where I've Been,187512,spotify:track:1kRGTor0WEKB90LWOTIxfR
2020-12-28 13:09,Laura Bell Bundy,Serious - Reprise,4899,spotify:track:7j1wb3tjdCsy1i5uihTCfR
2020-12-28 13:12,Colin Firth,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,177626,spotify:track:7bFmXanwZQm6BMV9Nka6Hk
2020-12-28 13:14,Maxwell Caulfield,Charades,96588,spotify:track:64VdnXkPr2lBxp9z1xkfGu
2020-12-28 13:16,Jennifer Hudson,One Night Only,128476,spotify:track:321ZFqMZGTBVPFqD0j2PQ3
2020-12-28 13:16,Sophia Anne Caruso,Dead Mom,17124,spotify:track:7fRt5HCt4KgLlH45wFQCho
2020-12-28 13:16,Leslie Kritzer,What I Know Now,1776,spotify:track:5hKJAy2dKwWzcP5HWuxhBC
2020-12-28 13:22,Meryl Streep,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,214906,spotify:track:4nI8e3fy1hHvhCvJURv5JI
2020-12-28 15:16,AJR,Location - Recorded at Spotify Studios NYC,611,
2020-12-28 15:16,Christina Perri,A Thousand Years,4953,spotify:track:6lanRgr6wXibZr8KgzXxBl
2020-12-28 15:18,Smallpools,Million Bucks,113000,spotify:track:6Hx7kdHB9kGdxnw2EwSx2V
2020-12-28 15:21,AJR,Bang!,170853,spotify:track:5FQPpxOXsvkMN6v18gtpwY
2020-12-28 15:24,AJR,Dear Winter 2.0,170807,spotify:track:4GmOLzSEUuoEtLpVLsoVbj
2020-12-28 15:27,AJR,My Play,190219,spotify:track:3rJe5xdaNEuhvGzsldqVGv
2020-12-28 15:31,AJR,AfterHours,204517,spotify:track:4LimlSNYAlc5TMCi32Yuy8
2020-12-28 15:34,AJR,3AM,225226,spotify:track:3EkJj2KsKDbVCn0MfeSnoe
2020-12-28 15:38,AJR,Birthday Party,223934,spotify:track:7hBRNyuEkGR4qj5nTDGTry
2020-12-28 15:42,Ingrid Michaelson,Celebrate,25258,spotify:track:0iF2k99DJgFbPmsUQUFbtm
2020-12-28 15:42,Steve Aoki,Pretender,3280,spotify:track:3I4CXyGpdDSQpFUbL0sQnH
2020-12-28 15:42,AJR,100 Bad Days,210977,spotify:track:17FK4etx1u2NK60cptINMS
2020-12-28 15:45,AJR,Dear Winter,168113,spotify:track:4Dd0v2LBhMpqOwhmeU4yBJ
2020-12-28 15:49,AJR,Don't Throw Out My Legos,250776,
2020-12-28 15:53,AJR,Netflix Trip,237773,spotify:track:2fmlkobTesiSyyzVYa6nkX
2020-12-28 16:25,AJR,Normal,91755,spotify:track:7elu8HJ9Wflc1hbuKxz966
2020-12-29 01:58,Sarah Jeffery,Queen of Mean,25634,spotify:track:4o05DiC0RQ9DNtGJGauwna
2020-12-29 02:01,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,190580,spotify:track:6gDeSAEci73xkK107b4oP9
2020-12-29 02:01,LilyPichu,journey,36324,spotify:track:2SNhoPN9aZdhyhCkpIvma3
2020-12-29 02:02,LilyPichu,dreamy nightmares,2368,spotify:track:4mv73E1w1F9bJtzPCExnkU
2020-12-29 02:02,LilyPichu,foreverland,1416,spotify:track:5j8CJsWBVTKC0I1etHa08Y
2020-12-29 02:06,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-29 02:09,LilyPichu,sunshine & butterflies,184990,spotify:track:3zTb3opZqGCsJhtb4deBTs
2020-12-29 02:12,LilyPichu,dreamy nightmares,196084,spotify:track:4mv73E1w1F9bJtzPCExnkU
2020-12-29 02:14,LilyPichu,wilting memories,112995,spotify:track:22MsNiXSRVnhezR6AD7bGC
2020-12-29 02:16,LilyPichu,foreverland,145601,spotify:track:5j8CJsWBVTKC0I1etHa08Y
2020-12-29 02:17,Original Broadway Cast of Hamilton,"Who Lives, Who Dies, Who Tells Your Story",2589,spotify:track:7EsSVPxaYoAZjQwhspJBs2
2020-12-29 02:17,LilyPichu,comfy vibes,61775,spotify:track:4WR8G8LZgKiL5VegYuAl08
2020-12-29 02:17,Frankie Valli & The Four Seasons,Walk Like a Man,3982,spotify:track:4C76SOnBa9eQDwOwe11hPz
2020-12-29 02:18,Selena Gomez,Come & Get It,1160,spotify:track:6LoQHIo74tOzQ8EsLEkhgF
2020-12-29 02:18,'Legally Blonde' Ensemble,Whipped into Shape,1335,spotify:track:0u9Qa4tnR77Tbb0uX1hs41
2020-12-29 02:18,Michael Arden,Made Of Stone,1520,spotify:track:7pergIYWt3hVCqvrl8NZkR
2020-12-29 02:18,Joe Aaron Reid,Steppin' to the Bad Side,1033,spotify:track:1opqdm0IGr2pmmL18eOZo2
2020-12-29 02:18,Glee Cast,Fighter (Glee Cast Version),1753,spotify:track:3DzPy2vew5hvsokjwyWzjp
2020-12-29 02:18,Alex Wassabi,What It Is,278,spotify:track:4LN17I8d7A4MXAE2BNYWzX
2020-12-29 02:18,Jersey Boys,Sherry,1160,spotify:track:11r0OH8zYLcBlryvnAiykT
2020-12-29 02:18,Keke Palmer,"Freddy My Love - From ""Grease Live!"" Music From The Television Event",0,spotify:track:0uDE4ReIsNYqifYz5SWim6
2020-12-29 02:18,Annapantsu,It's Tough to Be a God,2716,spotify:track:2t0nVICxwGvSitSAdhLz68
2020-12-29 02:18,Company - Into the Woods (Motion Picture Cast),Prologue: Into the Woods,1044,spotify:track:5fJ8kh5tPo0LIXrdtUP9XY
2020-12-29 02:18,Rolan Bell,Underground,0,spotify:track:2Mp8qtrDyaTEJT9o6ZMqLW
2020-12-29 02:18,Anna Kendrick,On the Steps of the Palace,1358,spotify:track:1asUz79SLGtPkcwwFJSYGa
2020-12-29 02:18,Annapantsu,Helpless,2972,spotify:track:113sGSrCFaNaJDKrnaJSnD
2020-12-29 02:18,Elijah Kelley,Run And Tell That,893,spotify:track:3jHQ4OLgu3zQESurHtuh4m
2020-12-29 02:18,Peter Allen,Not The Boy Next Door - The Boy From Oz/Original Cast Recording/2003,1962,spotify:track:72aKgq3eT02Gqy3bqeKVOv
2020-12-29 02:18,Sophia Anne Caruso,Dead Mom,2298,spotify:track:7fRt5HCt4KgLlH45wFQCho
2020-12-29 02:18,Leslie Kritzer,What I Know Now,1149,spotify:track:5hKJAy2dKwWzcP5HWuxhBC
2020-12-29 02:18,Vanessa Hudgens,"Look At Me I'm Sandra Dee - From ""Grease Live!"" Music From The Television Event",104,
2020-12-29 02:18,Laura Dreyfuss,Requiem,626,spotify:track:6WYHJTCeO3kyRfRmQW9enw
2020-12-29 02:18,Jessie J,"Grease (Is The Word) - From ""Grease Live! Music from the Television Event""",162,spotify:track:3upAnamP8Qqcpr1w6aGOk5
2020-12-29 02:18,Original West End Cast of Everybody's Talking About Jamie,The Legend of Loco Chanel (And the Blood Red Dress),1149,
2020-12-29 02:18,Leslie Odom Jr.,Guns and Ships,545,spotify:track:7m9XR7FquXLP1FewdAcNS9
2020-12-29 02:18,Sia,Satisfied (feat. Miguel & Queen Latifah),0,spotify:track:3VyxvhpCUNVTvPO2B46lsa
2020-12-29 02:22,Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,230893,
2020-12-29 02:25,Samantha Barks,On My Own,191066,spotify:track:3Mr6ofzF6ZuYiqHh8qNud3
2020-12-29 10:06,Killian Donnelly,Memphis Lives in Me,218222,spotify:track:6UpHXvq9pkxodHcyVUSyu8
2020-12-29 10:13,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2020-12-29 10:13,LilyPichu,a stormy night,21407,spotify:track:7u83tMqc2n4L1FuShWTqGH
2020-12-29 10:17,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,190580,spotify:track:6gDeSAEci73xkK107b4oP9
2020-12-29 10:18,Hadestown Original Broadway Band,Papers - Instrumental,3622,spotify:track:14OjlLWKs63z4UI7OapYm8
2020-12-29 10:18,LilyPichu,wind,35917,spotify:track:7anMP9BSiMZdpyCB2wcl2L
2020-12-29 10:18,Patrick Vaill,Lonely Room,16277,spotify:track:5vtzs0BHkPsNSkVMtuOWm9
2020-12-29 10:20,Amber Gray,We Raise Our Cups,125008,spotify:track:7hDMTdph3j6w7XQJ7DgJLj
2020-12-29 10:29,André De Shields,Way Down Hadestown (Reprise),230324,spotify:track:1FomWvYH5RqagHVHYj9OfC
2020-12-29 10:30,Jewelle Blackman,Word to the Wise,80278,spotify:track:4P0KFyujfbjBmU4eb2Ev51
2020-12-29 10:35,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",4774,
2020-12-29 10:35,Hadestown Original Broadway Company,Way Down Hadestown,300246,spotify:track:5fnl0Tyeh4r5gPANdaVu61
2020-12-29 10:36,Eva Noblezada,"Gone, I'm Gone",50967,spotify:track:65axyQvg2r4AjZHzV5xfhC
2020-12-29 10:36,Rex Harrison,I've Grown Accustomed to Her Face,2751,
2020-12-29 10:39,My Fair Lady Orchestra,Overture,140608,spotify:track:7EqyxWo0hqnhdexrgeUsLy
2020-12-29 10:40,Julie Andrews,Just You Wait,54508,spotify:track:67y2KrPGphrR4A1nr0EBK0
2020-12-29 10:41,Rex Harrison,I'm an Ordinary Man,68754,
2020-12-29 10:41,Robert Coote,You Did It,3076,spotify:track:3FJwJWZZBVV9W1I40Q0LyQ
2020-12-29 10:43,Julie Andrews,Without You,111235,spotify:track:5Oo5xdesKp3jgikbUclrdL
2020-12-29 10:44,Julie Andrews,Show Me,101239,spotify:track:7AGGhy0cHylqUMKRMqM6Yh
2020-12-29 10:45,Julie Andrews,"I Could Have Danced All Night - from ""My Fair Lady""",8370,spotify:track:6RK76ikiQGgAxRb7AKN5f3
2020-12-29 10:49,Stanley Holloway,With a Little Bit of Luck,247066,spotify:track:1Q7cAlhPLTfyaDSCLIRt9e
2020-12-29 10:49,Goddard Lieberson,A Post-Recording Conversation (Bonus Track),5426,spotify:track:0mBxTdVxundFwh0Gttx8Kv
2020-12-29 10:50,The Band's Visit Original Broadway Band,Overture,77452,spotify:track:6BH0q7BFnY0372CzdLMEGk
2020-12-29 10:53,The Band's Visit Original Broadway Company,Waiting,162561,spotify:track:04mlxYQiYxXpjo1oRTegMV
2020-12-29 10:55,Katrina Lenk,Welcome to Nowhere,136284,spotify:track:6Un8OKRNmHJJjCI7nQjJ14
2020-12-29 10:56,Katrina Lenk,It Is What It Is,67115,spotify:track:22HJK1KepQR1av8Csmr7zt
2020-12-29 10:59,Andrew Polk,The Beat of Your Heart,187592,spotify:track:6ytjN6zJRJDn5hCNlKU3k0
2020-12-29 11:01,The Band's Visit Original Broadway Band,Soraya,71248,spotify:track:0yQUnqiBD3WEA3zN3xTN7d
2020-12-29 11:04,Katrina Lenk,Omar Sharif,204581,spotify:track:2TlW6dZNsvMiMf5nAZ6TV2
2020-12-29 11:06,The Band's Visit Original Broadway Band,Haj-Butrus,125930,spotify:track:0SN2z5gOhiCwnKQYzXRVlK
2020-12-29 11:09,Etai Benson,Papi Hears the Ocean,179303,spotify:track:39J3GfF3lYL09ascciNify
2020-12-29 12:58,Ari’el Stachel,Haled's Song About Love,204442,spotify:track:3PYh8ourdhdz9hz4vLOaI9
2020-12-29 13:01,Katrina Lenk,The Park,133571,spotify:track:2qtkrBV72C1b1jbbetyCtu
2020-12-29 13:02,Tony Shalhoub,Itgara'a,59736,
2020-12-29 13:06,Katrina Lenk,Something Different,199412,spotify:track:4eXhcsvOKT5L9uTZG2JrPB
2020-12-29 13:08,John Cariani,Itzik's Lullaby,165443,spotify:track:18YK5chdUJZniISmVILPbh
